,date,close,day_prev_close,trend_3_day
111,2009-11-09,28.78,27.7628,1
112,2009-11-10,28.9971,28.78,1
113,2009-11-11,29.0357,28.9971,1
114,2009-11-12,28.8557,29.0357,1
115,2009-11-13,29.2071,28.8557,1
116,2009-11-16,29.5186,29.2071,1
117,2009-11-17,29.5714,29.5186,1
118,2009-11-18,29.4228,29.5714,1
119,2009-11-19,28.6443,29.4228,1
120,2009-11-20,28.56,28.6443,-1
121,2009-11-23,29.4114,28.56,-1
122,2009-11-24,29.2057,29.4114,-1
123,2009-11-25,29.17,29.2057,-1
124,2009-11-27,28.6557,29.17,-1
125,2009-11-30,28.5586,28.6557,-1
126,2009-12-01,28.1386,28.5586,-1
127,2009-12-02,28.0328,28.1386,-1
128,2009-12-03,28.0686,28.0328,-1
129,2009-12-04,27.6171,28.0686,-1
130,2009-12-07,26.9928,27.6171,-1
131,2009-12-08,27.1243,26.9928,-1
132,2009-12-09,28.2571,27.1243,-1
133,2009-12-10,28.0614,28.2571,1
134,2009-12-11,27.81,28.0614,1
135,2009-12-14,28.14,27.81,-1
136,2009-12-15,27.7386,28.14,-1
137,2009-12-16,27.8614,27.7386,-1
138,2009-12-17,27.4086,27.8614,1
139,2009-12-18,27.9186,27.4086,-1
140,2009-12-21,28.3186,27.9186,1
141,2009-12-22,28.6228,28.3186,1
142,2009-12-23,28.8714,28.6228,1
143,2009-12-24,29.8628,28.8714,1
144,2009-12-28,30.23,29.8628,1
145,2009-12-29,29.8714,30.23,1
146,2009-12-30,30.2343,29.8714,1
147,2009-12-31,30.1046,30.2343,1
148,2010-01-04,30.5728,30.1046,-1
149,2010-01-05,30.6257,30.5728,1
150,2010-01-06,30.1386,30.6257,1
151,2010-01-07,30.0828,30.1386,1
152,2010-01-08,30.2828,30.0828,-1
153,2010-01-11,30.0157,30.2828,-1
154,2010-01-12,29.6743,30.0157,-1
155,2010-01-13,30.0928,29.6743,-1
156,2010-01-14,29.9186,30.0928,-1
157,2010-01-15,29.4186,29.9186,-1
158,2010-01-19,30.72,29.4186,-1
159,2010-01-20,30.2464,30.72,-1
160,2010-01-21,29.7246,30.2464,-1
161,2010-01-22,28.25,29.7246,-1
162,2010-01-25,29.0107,28.25,-1
163,2010-01-26,29.42,29.0107,-1
164,2010-01-27,29.6977,29.42,1
165,2010-01-28,28.47,29.6977,1
166,2010-01-29,27.4376,28.47,1
167,2010-02-01,27.8186,27.4376,-1
168,2010-02-02,27.98,27.8186,-1
169,2010-02-03,28.4614,27.98,1
170,2010-02-04,27.4357,28.4614,1
171,2010-02-05,27.9228,27.4357,1
172,2010-02-08,27.7314,27.9228,1
173,2010-02-09,28.0271,27.7314,-1
174,2010-02-10,27.8737,28.0271,1
175,2010-02-11,28.3814,27.8737,-1
176,2010-02-12,28.6257,28.3814,1
177,2010-02-16,29.0571,28.6257,1
178,2010-02-17,28.9357,29.0571,1
179,2010-02-18,28.9897,28.9357,1
180,2010-02-19,28.81,28.9897,1
181,2010-02-22,28.6308,28.81,-1
182,2010-02-23,28.1513,28.6308,-1
183,2010-02-24,28.6651,28.1513,-1
184,2010-02-25,28.8571,28.6651,-1
185,2010-02-26,29.2314,28.8571,1
186,2010-03-01,29.8557,29.2314,1
187,2010-03-02,29.8357,29.8557,1
188,2010-03-03,29.9043,29.8357,1
189,2010-03-04,30.1014,29.9043,1
190,2010-03-05,31.2786,30.1014,1
191,2010-03-08,31.2971,31.2786,1
192,2010-03-09,31.86,31.2971,1
193,2010-03-10,32.12,31.86,1
194,2010-03-11,32.2143,32.12,1
195,2010-03-12,32.3714,32.2143,1
196,2010-03-15,31.9771,32.3714,1
197,2010-03-16,32.0643,31.9771,1
198,2010-03-17,32.0171,32.0643,1
199,2010-03-18,32.0928,32.0171,-1
200,2010-03-19,31.75,32.0928,1
201,2010-03-22,32.1071,31.75,-1
202,2010-03-23,32.6228,32.1071,1
203,2010-03-24,32.7671,32.6228,1
204,2010-03-25,32.3786,32.7671,1
205,2010-03-26,32.9857,32.3786,1
206,2010-03-29,33.1986,32.9857,1
207,2010-03-30,33.6921,33.1986,1
208,2010-03-31,33.5714,33.6921,1
209,2010-04-01,33.71,33.5714,1
210,2010-04-05,34.07,33.71,1
211,2010-04-06,34.22,34.07,1
212,2010-04-07,34.3714,34.22,1
213,2010-04-08,34.2786,34.3714,1
214,2010-04-09,34.5414,34.2786,1
215,2010-04-12,34.6128,34.5414,1
216,2010-04-13,34.6328,34.6128,1
217,2010-04-14,35.0986,34.6328,1
218,2010-04-15,35.56,35.0986,1
219,2010-04-16,35.3428,35.56,1
220,2010-04-19,35.2957,35.3428,1
221,2010-04-20,34.9414,35.2957,-1
222,2010-04-21,37.0314,34.9414,-1
223,2010-04-22,38.0671,37.0314,-1
224,2010-04-23,38.69,38.0671,1
225,2010-04-26,38.5,38.69,1
226,2010-04-27,37.4343,38.5,1
227,2010-04-28,37.3714,37.4343,-1
228,2010-04-29,38.3771,37.3714,-1
229,2010-04-30,37.2986,38.3771,-1
230,2010-05-03,38.05,37.2986,-1
231,2010-05-04,36.9543,38.05,1
232,2010-05-05,36.5693,36.9543,-1
233,2010-05-06,35.1786,36.5693,-1
234,2010-05-07,33.6943,35.1786,-1
235,2010-05-10,36.2843,33.6943,-1
236,2010-05-11,36.6457,36.2843,-1
237,2010-05-12,37.4414,36.6457,1
238,2010-05-13,36.9086,37.4414,1
239,2010-05-14,36.26,36.9086,1
240,2010-05-17,36.3171,36.26,-1
241,2010-05-18,36.0514,36.3171,-1
242,2010-05-19,35.4771,36.0514,-1
243,2010-05-20,33.9657,35.4771,-1
244,2010-05-21,34.6171,33.9657,-1
245,2010-05-24,35.2514,34.6171,-1
246,2010-05-25,35.0314,35.2514,1
247,2010-05-26,34.8727,35.0314,1
248,2010-05-27,36.1928,34.8727,-1
249,2010-05-28,36.6971,36.1928,-1
250,2010-06-01,37.2614,36.6971,1
251,2010-06-02,37.7071,37.2614,1
252,2010-06-03,37.5886,37.7071,1
253,2010-06-04,36.5664,37.5886,1
254,2010-06-07,35.8486,36.5664,-1
255,2010-06-08,35.6186,35.8486,-1
256,2010-06-09,34.7428,35.6186,-1
257,2010-06-10,35.7871,34.7428,-1
258,2010-06-11,36.2157,35.7871,-1
259,2010-06-14,36.3257,36.2157,1
260,2010-06-15,37.0986,36.3257,1
261,2010-06-16,38.1786,37.0986,1
262,2010-06-17,38.8386,38.1786,1
263,2010-06-18,39.1534,38.8386,1
264,2010-06-21,38.5957,39.1534,1
265,2010-06-22,39.1214,38.5957,1
266,2010-06-23,38.71,39.1214,1
267,2010-06-24,38.4286,38.71,-1
268,2010-06-25,38.1,38.4286,-1
269,2010-06-28,38.3286,38.1,-1
270,2010-06-29,36.5957,38.3286,-1
271,2010-06-30,35.9328,36.5957,-1
272,2010-07-01,35.4971,35.9328,-1
273,2010-07-02,35.2771,35.4971,-1
274,2010-07-06,35.5186,35.2771,-1
275,2010-07-07,36.9521,35.5186,-1
276,2010-07-08,36.87,36.9521,1
277,2010-07-09,37.0886,36.87,1
278,2010-07-12,36.755,37.0886,1
279,2010-07-13,35.9711,36.755,-1
280,2010-07-14,36.1038,35.9711,-1
281,2010-07-15,35.9214,36.1038,-1
282,2010-07-16,35.7,35.9214,-1
283,2010-07-19,35.0828,35.7,-1
284,2010-07-20,35.9843,35.0828,-1
285,2010-07-21,36.32,35.9843,-1
286,2010-07-22,37.0034,36.32,1
287,2010-07-23,37.1343,37.0034,1
288,2010-07-26,37.04,37.1343,1
289,2010-07-27,37.7257,37.04,1
290,2010-07-28,37.28,37.7257,1
291,2010-07-29,36.8728,37.28,-1
292,2010-07-30,36.75,36.8728,-1
293,2010-08-02,37.4071,36.75,-1
294,2010-08-03,37.4186,37.4071,-1
295,2010-08-04,37.5686,37.4186,1
296,2010-08-05,37.3857,37.5686,1
297,2010-08-06,37.1558,37.3857,1
298,2010-08-09,37.3928,37.1558,-1
299,2010-08-10,37.0586,37.3928,-1
300,2010-08-11,35.7414,37.0586,-1
301,2010-08-12,35.97,35.7414,-1
302,2010-08-13,35.5857,35.97,-1
303,2010-08-16,35.3771,35.5857,-1
304,2010-08-17,35.9957,35.3771,-1
305,2010-08-18,36.1528,35.9957,-1
306,2010-08-19,35.6971,36.1528,1
307,2010-08-20,35.6628,35.6971,1
308,2010-08-23,35.1143,35.6628,-1
309,2010-08-24,34.2757,35.1143,-1
310,2010-08-25,34.6986,34.2757,-1
311,2010-08-26,34.3257,34.6986,-1
312,2010-08-27,34.5171,34.3257,-1
313,2010-08-30,34.6428,34.5171,1
314,2010-08-31,34.7286,34.6428,1
315,2010-09-01,35.7614,34.7286,1
316,2010-09-02,36.0243,35.7614,1
317,2010-09-03,36.9671,36.0243,1
318,2010-09-07,36.83,36.9671,1
319,2010-09-08,37.56,36.83,1
320,2010-09-09,37.5814,37.56,1
321,2010-09-10,37.63,37.5814,1
322,2010-09-13,38.1486,37.63,1
323,2010-09-14,38.2943,38.1486,1
324,2010-09-15,38.6028,38.2943,1
325,2010-09-16,39.51,38.6028,1
326,2010-09-17,39.3386,39.51,1
327,2010-09-20,40.4614,39.3386,1
328,2010-09-21,40.5386,40.4614,1
329,2010-09-22,41.1071,40.5386,1
330,2010-09-23,41.2743,41.1071,1
331,2010-09-24,41.76,41.2743,1
332,2010-09-27,41.5948,41.76,1
333,2010-09-28,40.98,41.5948,1
334,2010-09-29,41.0528,40.98,-1
335,2010-09-30,40.5357,41.0528,-1
336,2010-10-01,40.36,40.5357,-1
337,2010-10-04,39.8057,40.36,-1
338,2010-10-05,41.2771,39.8057,-1
339,2010-10-06,41.3128,41.2771,-1
340,2010-10-07,41.3171,41.3128,1
341,2010-10-08,42.01,41.3171,1
342,2010-10-11,42.1943,42.01,1
343,2010-10-12,42.6486,42.1943,1
344,2010-10-13,42.8771,42.6486,1
345,2010-10-14,43.1871,42.8771,1
346,2010-10-15,44.9628,43.1871,1
347,2010-10-18,45.4286,44.9628,1
348,2010-10-19,44.2128,45.4286,1
349,2010-10-20,44.3614,44.2128,1
350,2010-10-21,44.2171,44.3614,1
351,2010-10-22,43.9243,44.2171,-1
352,2010-10-25,44.12,43.9243,-1
353,2010-10-26,44.0071,44.12,-1
354,2010-10-27,43.9757,44.0071,-1
355,2010-10-28,43.6057,43.9757,-1
356,2010-10-29,42.9971,43.6057,-1
357,2010-11-01,43.4543,42.9971,-1
358,2010-11-02,44.1943,43.4543,-1
359,2010-11-03,44.6857,44.1943,1
360,2010-11-04,45.4671,44.6857,1
361,2010-11-05,45.3043,45.4671,1
362,2010-11-08,45.5171,45.3043,1
363,2010-11-09,45.1543,45.5171,1
364,2010-11-10,45.4328,45.1543,-1
365,2010-11-11,45.2364,45.4328,1
366,2010-11-12,44.0043,45.2364,-1
367,2010-11-15,43.8621,44.0043,-1
368,2010-11-16,43.0843,43.8621,-1
369,2010-11-17,42.9286,43.0843,-1
370,2010-11-18,44.0614,42.9286,-1
371,2010-11-19,43.8186,44.0614,-1
372,2010-11-22,44.7657,43.8186,-1
373,2010-11-23,44.1043,44.7657,1
374,2010-11-24,44.9707,44.1043,-1
375,2010-11-26,45.0,44.9707,1
376,2010-11-29,45.2671,45.0,1
377,2010-11-30,44.45,45.2671,1
378,2010-12-01,45.2,44.45,1
379,2010-12-02,45.45,45.2,1
380,2010-12-03,45.3486,45.45,1
381,2010-12-06,45.7357,45.3486,1
382,2010-12-07,45.4586,45.7357,1
383,2010-12-08,45.8586,45.4586,-1
384,2010-12-09,45.6796,45.8586,1
385,2010-12-10,45.7943,45.6796,-1
386,2010-12-13,45.9528,45.7943,1
387,2010-12-14,45.7557,45.9528,1
388,2010-12-15,45.7657,45.7557,1
389,2010-12-16,45.8928,45.7657,1
390,2010-12-17,45.8014,45.8928,1
391,2010-12-20,46.03,45.8014,1
392,2010-12-21,46.315,46.03,1
393,2010-12-22,46.4514,46.315,1
394,2010-12-23,46.2286,46.4514,1
395,2010-12-27,46.3828,46.2286,1
396,2010-12-28,46.4957,46.3828,1
397,2010-12-29,46.47,46.4957,1
398,2010-12-30,46.2371,46.47,1
399,2010-12-31,46.08,46.2371,-1
400,2011-01-03,47.0814,46.08,-1
401,2011-01-04,47.3271,47.0814,-1
402,2011-01-05,47.7143,47.3271,1
403,2011-01-06,47.6757,47.7143,1
404,2011-01-07,48.0171,47.6757,1
405,2011-01-10,48.9221,48.0171,1
406,2011-01-11,48.8057,48.9221,1
407,2011-01-12,49.2028,48.8057,1
408,2011-01-13,49.3828,49.2028,1
409,2011-01-14,49.7828,49.3828,1
410,2011-01-18,48.6643,49.7828,1
411,2011-01-19,48.4057,48.6643,1
412,2011-01-20,47.5257,48.4057,-1
413,2011-01-21,46.6743,47.5257,-1
414,2011-01-24,48.2071,46.6743,-1
415,2011-01-25,48.7714,48.2071,-1
416,2011-01-26,49.1214,48.7714,1
417,2011-01-27,49.03,49.1214,1
418,2011-01-28,48.0143,49.03,1
419,2011-01-31,48.4743,48.0143,-1
420,2011-02-01,49.29,48.4743,-1
421,2011-02-02,49.1886,49.29,1
422,2011-02-03,49.0628,49.1886,1
423,2011-02-04,49.5,49.0628,-1
424,2011-02-07,50.2686,49.5,-1
425,2011-02-08,50.7428,50.2686,1
426,2011-02-09,51.1657,50.7428,1
427,2011-02-10,50.6486,51.1657,1
428,2011-02-11,50.9786,50.6486,1
429,2011-02-14,51.3114,50.9786,1
430,2011-02-15,51.4143,51.3114,1
431,2011-02-16,51.8757,51.4143,1
432,2011-02-17,51.1857,51.8757,1
433,2011-02-18,50.08,51.1857,1
434,2011-02-22,48.3728,50.08,-1
435,2011-02-23,48.9457,48.3728,-1
436,2011-02-24,48.9828,48.9457,-1
437,2011-02-25,49.7371,48.9828,1
438,2011-02-28,50.4586,49.7371,1
439,2011-03-01,49.9014,50.4586,1
440,2011-03-02,50.3028,49.9014,1
441,2011-03-03,51.3657,50.3028,1
442,2011-03-04,51.4286,51.3657,1
443,2011-03-07,50.7657,51.4286,1
444,2011-03-08,50.8228,50.7657,1
445,2011-03-09,50.3528,50.8228,1
446,2011-03-10,49.5243,50.3528,-1
447,2011-03-11,50.2843,49.5243,-1
448,2011-03-14,50.5086,50.2843,-1
449,2011-03-15,49.3471,50.5086,1
450,2011-03-16,47.1443,49.3471,1
451,2011-03-17,47.8057,47.1443,-1
452,2011-03-18,47.2386,47.8057,-1
453,2011-03-21,48.4714,47.2386,-1
454,2011-03-22,48.7428,48.4714,1
455,2011-03-23,48.4557,48.7428,1
456,2011-03-24,49.2814,48.4557,1
457,2011-03-25,50.22,49.2814,1
458,2011-03-28,50.0628,50.22,1
459,2011-03-29,50.1371,50.0628,1
460,2011-03-30,49.8043,50.1371,1
461,2011-03-31,49.7868,49.8043,-1
462,2011-04-01,49.2228,49.7868,-1
463,2011-04-04,48.7414,49.2228,-1
464,2011-04-05,48.4128,48.7414,-1
465,2011-04-06,48.2914,48.4128,-1
466,2011-04-07,48.2971,48.2914,-1
467,2011-04-08,47.8657,48.2971,-1
468,2011-04-11,47.2571,47.8657,-1
469,2011-04-12,47.4857,47.2571,-1
470,2011-04-13,48.0186,47.4857,-1
471,2011-04-14,47.4886,48.0186,1
472,2011-04-15,46.78,47.4886,1
473,2011-04-18,47.4071,46.78,-1
474,2011-04-19,48.2657,47.4071,-1
475,2011-04-20,48.9157,48.2657,1
476,2011-04-21,50.0994,48.9157,1
477,2011-04-25,50.4298,50.0994,1
478,2011-04-26,50.06,50.4298,1
479,2011-04-27,50.0214,50.06,1
480,2011-04-28,49.5357,50.0214,-1
481,2011-04-29,50.0186,49.5357,-1
482,2011-05-02,49.4686,50.0186,-1
483,2011-05-03,49.7428,49.4686,-1
484,2011-05-04,49.9386,49.7428,1
485,2011-05-05,49.5357,49.9386,1
486,2011-05-06,49.5228,49.5357,1
487,2011-05-09,49.6571,49.5228,-1
488,2011-05-10,49.9214,49.6571,-1
489,2011-05-11,49.6043,49.9214,1
490,2011-05-12,49.51,49.6043,1
491,2011-05-13,48.6428,49.51,-1
492,2011-05-16,47.6143,48.6428,-1
493,2011-05-17,48.02,47.6143,-1
494,2011-05-18,48.5528,48.02,-1
495,2011-05-19,48.6471,48.5528,1
496,2011-05-20,47.8886,48.6471,1
497,2011-05-23,47.7714,47.8886,1
498,2011-05-24,47.4557,47.7714,-1
499,2011-05-25,48.1114,47.4557,-1
500,2011-05-26,47.8571,48.1114,-1
501,2011-05-27,48.2014,47.8571,-1
502,2011-05-31,49.69,48.2014,1
503,2011-06-01,49.3586,49.69,1
504,2011-06-02,49.4431,49.3586,1
505,2011-06-03,49.0628,49.4431,1
506,2011-06-06,48.2914,49.0628,-1
507,2011-06-07,47.4343,48.2914,-1
508,2011-06-08,47.4628,47.4343,-1
509,2011-06-09,47.3557,47.4628,-1
510,2011-06-10,46.5571,47.3557,-1
511,2011-06-13,46.6571,46.5571,-1
512,2011-06-14,47.4914,46.6571,-1
513,2011-06-15,46.6786,47.4914,1
514,2011-06-16,46.4514,46.6786,1
515,2011-06-17,45.7514,46.4514,-1
516,2011-06-20,45.0457,45.7514,-1
517,2011-06-21,46.4714,45.0457,-1
518,2011-06-22,46.0871,46.4714,-1
519,2011-06-23,47.3186,46.0871,-1
520,2011-06-24,46.6214,47.3186,1
521,2011-06-27,47.4343,46.6214,-1
522,2011-06-28,47.8943,47.4343,1
523,2011-06-29,47.72,47.8943,1
524,2011-06-30,47.9528,47.72,1
525,2011-07-01,49.0371,47.9528,1
526,2011-07-05,49.9186,49.0371,1
527,2011-07-06,50.2514,49.9186,1
528,2011-07-07,51.0286,50.2514,1
529,2011-07-08,51.3871,51.0286,1
530,2011-07-11,50.5714,51.3871,1
531,2011-07-12,50.5357,50.5714,1
532,2011-07-13,51.1457,50.5357,-1
533,2011-07-14,51.11,51.1457,-1
534,2011-07-15,52.1314,51.11,-1
535,2011-07-18,53.4,52.1314,1
536,2011-07-19,53.8357,53.4,1
537,2011-07-20,55.2714,53.8357,1
538,2011-07-21,55.3271,55.2714,1
539,2011-07-22,56.1857,55.3271,1
540,2011-07-25,56.9286,56.1857,1
541,2011-07-26,57.63,56.9286,1
542,2011-07-27,56.0843,57.63,1
543,2011-07-28,55.9743,56.0843,1
544,2011-07-29,55.7828,55.9743,-1
545,2011-08-01,56.6786,55.7828,-1
546,2011-08-02,55.5586,56.6786,-1
547,2011-08-03,56.0814,55.5586,-1
548,2011-08-04,53.91,56.0814,1
549,2011-08-05,53.3743,53.91,-1
550,2011-08-08,50.4586,53.3743,-1
551,2011-08-09,53.43,50.4586,-1
552,2011-08-10,51.9557,53.43,-1
553,2011-08-11,53.3857,51.9557,-1
554,2011-08-12,53.8557,53.3857,1
555,2011-08-15,54.7728,53.8557,1
556,2011-08-16,54.3543,54.7728,1
557,2011-08-17,54.3486,54.3543,1
558,2011-08-18,52.2928,54.3486,-1
559,2011-08-19,50.8614,52.2928,-1
560,2011-08-22,50.92,50.8614,-1
561,2011-08-23,53.3714,50.92,-1
562,2011-08-24,53.74,53.3714,1
563,2011-08-25,53.3886,53.74,1
564,2011-08-26,54.7971,53.3886,1
565,2011-08-29,55.71,54.7971,1
566,2011-08-30,55.7128,55.71,1
567,2011-08-31,54.9757,55.7128,1
568,2011-09-01,54.4328,54.9757,1
569,2011-09-02,53.4357,54.4328,-1
570,2011-09-06,54.2486,53.4357,-1
571,2011-09-07,54.8471,54.2486,-1
572,2011-09-08,54.8771,54.8471,1
573,2011-09-09,53.9257,54.8771,1
574,2011-09-12,54.2771,53.9257,1
575,2011-09-13,54.9457,54.2771,1
576,2011-09-14,55.6143,54.9457,1
577,2011-09-15,56.1371,55.6143,1
578,2011-09-16,57.2143,56.1371,1
579,2011-09-19,58.8043,57.2143,1
580,2011-09-20,59.0643,58.8043,1
581,2011-09-21,58.8771,59.0643,1
582,2011-09-22,57.4028,58.8771,1
583,2011-09-23,57.7571,57.4028,-1
584,2011-09-26,57.5957,57.7571,-1
585,2011-09-27,57.0371,57.5957,-1
586,2011-09-28,56.7157,57.0371,-1
587,2011-09-29,55.7957,56.7157,-1
588,2011-09-30,54.4743,55.7957,-1
589,2011-10-03,53.5143,54.4743,-1
590,2011-10-04,53.2143,53.5143,-1
591,2011-10-05,54.0357,53.2143,-1
592,2011-10-06,53.91,54.0357,-1
593,2011-10-07,52.8286,53.91,-1
594,2011-10-10,55.5443,52.8286,-1
595,2011-10-11,57.1843,55.5443,-1
596,2011-10-12,57.4557,57.1843,1
597,2011-10-13,58.3471,57.4557,1
598,2011-10-14,60.2857,58.3471,1
599,2011-10-17,59.9986,60.2857,1
600,2011-10-18,60.32,59.9986,1
601,2011-10-19,56.9457,60.32,1
602,2011-10-20,56.4728,56.9457,-1
603,2011-10-21,56.1243,56.4728,-1
604,2011-10-24,57.9671,56.1243,-1
605,2011-10-25,56.8243,57.9671,-1
606,2011-10-26,57.2286,56.8243,-1
607,2011-10-27,57.8128,57.2286,1
608,2011-10-28,57.85,57.8128,1
609,2011-10-31,57.8257,57.85,1
610,2011-11-01,56.6443,57.8257,1
611,2011-11-02,56.7728,56.6443,-1
612,2011-11-03,57.5814,56.7728,-1
613,2011-11-04,57.1771,57.5814,1
614,2011-11-07,57.1043,57.1771,1
615,2011-11-08,58.0328,57.1043,-1
616,2011-11-09,56.4686,58.0328,-1
617,2011-11-10,55.0314,56.4686,-1
618,2011-11-11,54.9457,55.0314,-1
619,2011-11-14,54.18,54.9457,-1
620,2011-11-15,55.5471,54.18,-1
621,2011-11-16,54.9671,55.5471,-1
622,2011-11-17,53.9157,54.9671,-1
623,2011-11-18,53.5628,53.9157,-1
624,2011-11-21,52.7157,53.5628,-1
625,2011-11-22,53.7871,52.7157,-1
626,2011-11-23,52.4271,53.7871,-1
627,2011-11-25,51.9386,52.4271,-1
628,2011-11-28,53.7314,51.9386,-1
629,2011-11-29,53.3143,53.7314,-1
630,2011-11-30,54.6,53.3143,-1
631,2011-12-01,55.4186,54.6,1
632,2011-12-02,55.6714,55.4186,1
633,2011-12-05,56.1443,55.6714,1
634,2011-12-06,55.85,56.1443,1
635,2011-12-07,55.5843,55.85,1
636,2011-12-08,55.8086,55.5843,-1
637,2011-12-09,56.2314,55.8086,-1
638,2011-12-12,55.9771,56.2314,1
639,2011-12-13,55.5443,55.9771,1
640,2011-12-14,54.3128,55.5443,-1
641,2011-12-15,54.1343,54.3128,-1
642,2011-12-16,54.4314,54.1343,-1
643,2011-12-19,54.6014,54.4314,-1
644,2011-12-20,56.5643,54.6014,1
645,2011-12-21,56.635,56.5643,1
646,2011-12-22,56.9357,56.635,1
647,2011-12-23,57.6186,56.9357,1
648,2011-12-27,58.0757,57.6186,1
649,2011-12-28,57.52,58.0757,1
650,2011-12-29,57.8743,57.52,1
651,2011-12-30,57.8571,57.8743,1
652,2012-01-03,58.7471,57.8571,-1
653,2012-01-04,59.0628,58.7471,1
654,2012-01-05,59.7186,59.0628,1
655,2012-01-06,60.3428,59.7186,1
656,2012-01-09,60.2471,60.3428,1
657,2012-01-10,60.4628,60.2471,1
658,2012-01-11,60.3643,60.4628,1
659,2012-01-12,60.1986,60.3643,-1
660,2012-01-13,59.9728,60.1986,-1
661,2012-01-17,60.6714,59.9728,-1
662,2012-01-18,61.3014,60.6714,-1
663,2012-01-19,61.1071,61.3014,1
664,2012-01-20,60.0428,61.1071,1
665,2012-01-23,61.0584,60.0428,-1
666,2012-01-24,60.0586,61.0584,-1
667,2012-01-25,63.8086,60.0586,-1
668,2012-01-26,63.5186,63.8086,1
669,2012-01-27,63.8971,63.5186,-1
670,2012-01-30,64.7157,63.8971,1
671,2012-01-31,65.2114,64.7157,1
672,2012-02-01,65.17,65.2114,1
673,2012-02-02,65.0171,65.17,1
674,2012-02-03,65.6686,65.0171,-1
675,2012-02-06,66.2814,65.6686,-1
676,2012-02-07,66.9757,66.2814,1
677,2012-02-08,68.0971,66.9757,1
678,2012-02-09,70.4528,68.0971,1
679,2012-02-10,70.4886,70.4528,1
680,2012-02-13,71.8,70.4886,1
681,2012-02-14,72.78,71.8,1
682,2012-02-15,71.0957,72.78,1
683,2012-02-16,71.7443,71.0957,1
684,2012-02-17,71.7314,71.7443,1
685,2012-02-21,73.55,71.7314,-1
686,2012-02-22,73.2914,73.55,1
687,2012-02-23,73.77,73.2914,-1
688,2012-02-24,74.63,73.77,1
689,2012-02-27,75.1085,74.63,1
690,2012-02-28,76.4871,75.1085,1
691,2012-02-29,77.4914,76.4871,1
692,2012-03-01,77.7814,77.4914,1
693,2012-03-02,77.8828,77.7814,1
694,2012-03-05,76.1657,77.8828,1
695,2012-03-06,75.7514,76.1657,1
696,2012-03-07,75.8128,75.7514,-1
697,2012-03-08,77.4271,75.8128,-1
698,2012-03-09,77.8814,77.4271,1
699,2012-03-12,78.8571,77.8814,1
700,2012-03-13,81.1571,78.8571,1
701,2012-03-14,84.2257,81.1571,1
702,2012-03-15,83.6514,84.2257,1
703,2012-03-16,83.6528,83.6514,1
704,2012-03-19,85.8714,83.6528,1
705,2012-03-20,86.5657,85.8714,1
706,2012-03-21,86.0714,86.5657,1
707,2012-03-22,85.62,86.0714,1
708,2012-03-23,85.15,85.62,-1
709,2012-03-26,86.7114,85.15,-1
710,2012-03-27,87.7828,86.7114,-1
711,2012-03-28,88.2314,87.7828,1
712,2012-03-29,87.1228,88.2314,1
713,2012-03-30,85.65,87.1228,1
714,2012-04-02,88.3757,85.65,-1
715,2012-04-03,89.9028,88.3757,-1
716,2012-04-04,89.1871,89.9028,1
717,2012-04-05,90.5257,89.1871,1
718,2012-04-09,90.89,90.5257,1
719,2012-04-10,89.7771,90.89,1
720,2012-04-11,89.4571,89.7771,1
721,2012-04-12,88.9671,89.4571,-1
722,2012-04-13,86.4614,88.9671,-1
723,2012-04-16,82.8757,86.4614,-1
724,2012-04-17,87.1,82.8757,-1
725,2012-04-18,86.9057,87.1,-1
726,2012-04-19,83.92,86.9057,-1
727,2012-04-20,81.8543,83.92,-1
728,2012-04-23,81.6714,81.8543,-1
729,2012-04-24,80.04,81.6714,-1
730,2012-04-25,87.1428,80.04,-1
731,2012-04-26,86.8143,87.1428,-1
732,2012-04-27,86.1428,86.8143,-1
733,2012-04-30,83.4257,86.1428,-1
734,2012-05-01,83.1614,83.4257,-1
735,2012-05-02,83.7114,83.1614,-1
736,2012-05-03,83.1171,83.7114,-1
737,2012-05-04,80.75,83.1171,-1
738,2012-05-07,81.3543,80.75,-1
739,2012-05-08,81.1685,81.3543,-1
740,2012-05-09,81.3114,81.1685,-1
741,2012-05-10,81.5028,81.3114,1
742,2012-05-11,80.9585,81.5028,1
743,2012-05-14,79.7457,80.9585,1
744,2012-05-15,79.0243,79.7457,-1
745,2012-05-16,78.0107,79.0243,-1
746,2012-05-17,75.7314,78.0107,-1
747,2012-05-18,75.7685,75.7314,-1
748,2012-05-21,80.1828,75.7685,-1
749,2012-05-22,79.5671,80.1828,1
750,2012-05-23,81.5085,79.5671,1
751,2012-05-24,80.76,81.5085,1
752,2012-05-25,80.3271,80.76,-1
753,2012-05-29,81.7528,80.3271,-1
754,2012-05-30,82.7385,81.7528,-1
755,2012-05-31,82.5328,82.7385,1
756,2012-06-01,80.1414,82.5328,1
757,2012-06-04,80.6128,80.1414,-1
758,2012-06-05,80.4043,80.6128,-1
759,2012-06-06,81.6371,80.4043,-1
760,2012-06-07,81.6743,81.6371,1
761,2012-06-08,82.9028,81.6743,1
762,2012-06-11,81.5957,82.9028,1
763,2012-06-12,82.3085,81.5957,1
764,2012-06-13,81.7371,82.3085,1
765,2012-06-14,81.6471,81.7371,-1
766,2012-06-15,82.0185,81.6471,-1
767,2012-06-18,83.6828,82.0185,-1
768,2012-06-19,83.9157,83.6828,1
769,2012-06-20,83.6773,83.9157,1
770,2012-06-21,82.5243,83.6773,1
